start	end	action	reward
4.0	6.0	2.0	-211.0
6.0	2.0	3.0	11214.0
2.0	0.0	3.0	-3934.0
0.0	7.0	0.0	5841.0
7.0	8.0	3.0	12029.0
8.0	9.0	3.0	2674.0
9.0	0.0	0.0	-80.0
0.0	4.0	0.0	7627.0
4.0	8.0	0.0	15120.0
8.0	3.0	3.0	19836.0
3.0	2.0	3.0	-12127.0
2.0	1.0	3.0	-101.0
1.0	5.0	3.0	12315.0
5.0	6.0	0.0	-23000.0
6.0	7.0	1.0	8742.0
7.0	8.0	0.0	-1282.0
8.0	5.0	0.0	8307.0
5.0	4.0	3.0	3809.0
4.0	0.0	0.0	1149.0
0.0	2.0	0.0	8345.0
2.0	1.0	0.0	-5597.0
1.0	3.0	1.0	14993.0
3.0	9.0	3.0	-6136.0
9.0	4.0	0.0	5526.0
4.0	1.0	0.0	-2481.0
1.0	3.0	0.0	11547.0
3.0	8.0	3.0	-7179.0
8.0	5.0	3.0	15248.0
5.0	2.0	0.0	-8893.0
2.0	0.0	0.0	-1802.0
0.0	7.0	3.0	14075.0
7.0	6.0	0.0	4430.0
1.0	9.0	0.0	-7973.0
9.0	8.0	0.0	11412.0
8.0	4.0	3.0	10743.0
4.0	2.0	0.0	-2019.0
2.0	6.0	4.0	97936.0
6.0	7.0	0.0	6725.0
7.0	5.0	3.0	-3922.0
5.0	0.0	3.0	13504.0
0.0	2.0	0.0	3451.0
2.0	4.0	0.0	10357.0
4.0	3.0	3.0	-1857.0
3.0	8.0	3.0	2536.0
8.0	7.0	0.0	4273.0
7.0	1.0	2.0	-15475.0
9.0	6.0	3.0	1991.0
6.0	1.0	1.0	-7701.0
1.0	6.0	2.0	4827.0
6.0	8.0	0.0	-10072.0
8.0	4.0	3.0	5167.0
4.0	0.0	0.0	14902.0
0.0	2.0	0.0	3235.0
2.0	3.0	0.0	8677.0
3.0	7.0	0.0	9138.0
7.0	9.0	0.0	9735.0
9.0	5.0	3.0	15827.0
5.0	6.0	0.0	-32304.0
6.0	0.0	0.0	3035.0
0.0	4.0	2.0	4022.0
1.0	4.0	1.0	6025.0
4.0	8.0	0.0	-3372.0
8.0	2.0	0.0	5133.0
2.0	7.0	3.0	11392.0
7.0	9.0	3.0	1902.0
9.0	4.0	3.0	15232.0
4.0	0.0	0.0	-16176.0
0.0	5.0	3.0	15141.0
5.0	8.0	0.0	-8658.0
8.0	7.0	0.0	-5160.0
7.0	2.0	3.0	-8236.0
2.0	1.0	3.0	15904.0
1.0	6.0	1.0	2312.0
6.0	3.0	3.0	7167.0
7.0	6.0	1.0	2524.0
6.0	0.0	3.0	1553.0
0.0	3.0	0.0	742.0
3.0	9.0	3.0	2397.0
9.0	8.0	3.0	10601.0
8.0	5.0	3.0	3354.0
5.0	1.0	3.0	1032.0
1.0	2.0	3.0	13948.0
2.0	5.0	0.0	-9680.0
5.0	4.0	3.0	2244.0
4.0	6.0	4.0	109012.0
6.0	9.0	0.0	-15565.0
9.0	7.0	2.0	9860.0
7.0	8.0	0.0	-3380.0
0.0	3.0	3.0	-3076.0
3.0	1.0	3.0	2673.0
1.0	4.0	1.0	1178.0
4.0	8.0	0.0	1835.0
8.0	5.0	3.0	10481.0
5.0	9.0	0.0	-23307.0
9.0	3.0	0.0	17943.0
3.0	7.0	3.0	13618.0
7.0	6.0	0.0	-8411.0
6.0	2.0	0.0	-2380.0
2.0	0.0	0.0	14966.0
0.0	7.0	0.0	24743.0
7.0	4.0	3.0	6020.0
4.0	2.0	3.0	4557.0
5.0	2.0	0.0	5495.0
2.0	3.0	0.0	9472.0
3.0	1.0	0.0	8884.0
1.0	6.0	4.0	102018.0
6.0	9.0	1.0	1981.0
9.0	4.0	3.0	-8029.0
4.0	3.0	3.0	23539.0
3.0	5.0	3.0	-5753.0
5.0	6.0	2.0	-100000.0
6.0	2.0	3.0	5807.0
2.0	1.0	1.0	-7249.0
1.0	0.0	1.0	-13362.0
0.0	7.0	3.0	17597.0
7.0	8.0	3.0	-1314.0
3.0	0.0	0.0	12335.0
0.0	4.0	3.0	11323.0
4.0	2.0	3.0	989.0
2.0	7.0	3.0	-279.0
7.0	5.0	0.0	-23975.0
5.0	9.0	3.0	1602.0
9.0	6.0	1.0	16215.0
6.0	1.0	1.0	6469.0
1.0	4.0	1.0	-10012.0
4.0	8.0	3.0	12848.0
8.0	7.0	0.0	3082.0
7.0	3.0	3.0	3258.0
3.0	9.0	0.0	-14774.0
9.0	0.0	3.0	12274.0
6.0	0.0	3.0	10799.0
0.0	2.0	0.0	2818.0
2.0	4.0	3.0	6207.0
4.0	8.0	0.0	14317.0
8.0	7.0	0.0	-3538.0
7.0	5.0	0.0	-7903.0
5.0	6.0	0.0	10510.0
6.0	1.0	3.0	-4555.0
1.0	3.0	1.0	-8950.0
3.0	9.0	0.0	2350.0
9.0	0.0	0.0	5946.0
0.0	4.0	0.0	11767.0
4.0	1.0	2.0	9282.0
1.0	7.0	3.0	4343.0
2.0	5.0	3.0	6093.0
5.0	8.0	0.0	-10228.0
8.0	7.0	0.0	11407.0
7.0	3.0	0.0	7883.0
3.0	9.0	3.0	5261.0
9.0	4.0	3.0	-4181.0
4.0	6.0	3.0	18971.0
6.0	2.0	1.0	502.0
2.0	1.0	1.0	-8960.0
1.0	0.0	0.0	-1863.0
0.0	5.0	2.0	-5068.0
5.0	7.0	3.0	3999.0
7.0	3.0	1.0	-10413.0
3.0	8.0	0.0	5983.0
4.0	3.0	3.0	10539.0
3.0	7.0	3.0	1766.0
7.0	5.0	0.0	-10041.0
5.0	0.0	0.0	3020.0
0.0	9.0	0.0	11678.0
9.0	1.0	3.0	-20221.0
1.0	2.0	1.0	12401.0
2.0	6.0	0.0	4476.0
6.0	5.0	3.0	-9990.0
5.0	4.0	3.0	10378.0
4.0	2.0	0.0	16545.0
2.0	7.0	0.0	7912.0
7.0	8.0	0.0	753.0
8.0	1.0	2.0	18877.0
9.0	3.0	3.0	3879.0
3.0	1.0	3.0	9187.0
1.0	0.0	3.0	-8759.0
0.0	4.0	3.0	-2057.0
4.0	8.0	3.0	7871.0
8.0	6.0	4.0	95995.0
6.0	3.0	0.0	11706.0
3.0	2.0	0.0	13706.0
2.0	7.0	3.0	7918.0
7.0	5.0	0.0	-9770.0
5.0	9.0	3.0	6632.0
9.0	4.0	0.0	-23050.0
4.0	6.0	3.0	-77590.0
6.0	8.0	0.0	21429.0
7.0	1.0	3.0	-6622.0
1.0	8.0	3.0	7999.0
8.0	3.0	3.0	399.0
3.0	2.0	3.0	-1599.0
2.0	0.0	3.0	8478.0
0.0	1.0	0.0	-1930.0
1.0	7.0	0.0	-18.0
7.0	2.0	0.0	16873.0
2.0	3.0	2.0	5627.0
3.0	6.0	0.0	9399.0
6.0	9.0	0.0	-455.0
9.0	4.0	3.0	-1047.0
4.0	8.0	2.0	-4567.0
8.0	5.0	0.0	-18341.0
8.0	4.0	3.0	9910.0
4.0	7.0	3.0	9688.0
7.0	3.0	3.0	-5076.0
3.0	6.0	3.0	3849.0
6.0	9.0	1.0	-8462.0
9.0	0.0	3.0	7156.0
0.0	5.0	0.0	3656.0
5.0	1.0	3.0	-390.0
1.0	8.0	3.0	13003.0
8.0	3.0	0.0	-1270.0
3.0	7.0	2.0	-7408.0
7.0	2.0	0.0	23320.0
2.0	4.0	0.0	1974.0
4.0	0.0	2.0	-11727.0
5.0	9.0	3.0	2885.0
9.0	6.0	0.0	-3871.0
6.0	7.0	1.0	3311.0
7.0	5.0	0.0	-22157.0
5.0	1.0	3.0	3873.0
1.0	4.0	1.0	-1759.0
4.0	8.0	3.0	17403.0
8.0	2.0	0.0	-1113.0
2.0	3.0	3.0	7864.0
3.0	9.0	0.0	8368.0
9.0	0.0	3.0	7251.0
0.0	4.0	3.0	3641.0
4.0	8.0	0.0	11059.0
8.0	9.0	2.0	-6385.0
1.0	3.0	1.0	3298.0
3.0	6.0	0.0	-2229.0
6.0	7.0	1.0	11042.0
7.0	5.0	3.0	-1185.0
5.0	2.0	3.0	8278.0
2.0	4.0	3.0	-4065.0
4.0	0.0	3.0	4399.0
0.0	8.0	0.0	-11828.0
8.0	6.0	1.0	-1975.0
6.0	7.0	3.0	3738.0
7.0	1.0	0.0	-3760.0
1.0	9.0	3.0	5580.0
9.0	5.0	2.0	1904.0
5.0	3.0	0.0	8890.0
4.0	8.0	3.0	4554.0
8.0	0.0	3.0	2565.0
0.0	9.0	0.0	-15967.0
9.0	2.0	3.0	10042.0
2.0	3.0	3.0	1530.0
3.0	5.0	3.0	9574.0
5.0	1.0	1.0	1161.0
1.0	6.0	4.0	102389.0
6.0	4.0	0.0	-19856.0
4.0	0.0	0.0	7923.0
0.0	8.0	0.0	-3092.0
8.0	2.0	0.0	7025.0
2.0	7.0	0.0	9013.0
7.0	3.0	0.0	8984.0
3.0	1.0	1.0	731.0
1.0	9.0	3.0	4649.0
9.0	3.0	0.0	-7479.0
3.0	4.0	3.0	12124.0
4.0	0.0	3.0	-3972.0
0.0	2.0	0.0	4713.0
2.0	1.0	3.0	-829.0
1.0	7.0	3.0	-2919.0
7.0	8.0	0.0	8275.0
8.0	5.0	3.0	4905.0
5.0	6.0	3.0	6810.0
6.0	3.0	0.0	-6233.0
3.0	4.0	0.0	14923.0
4.0	1.0	2.0	1443.0
8.0	2.0	3.0	11821.0
2.0	7.0	3.0	-4109.0
7.0	5.0	0.0	-9203.0
5.0	9.0	0.0	-3504.0
9.0	1.0	3.0	8635.0
1.0	6.0	3.0	-320.0
6.0	3.0	0.0	-2452.0
3.0	7.0	0.0	38529.0
7.0	8.0	3.0	-22647.0
8.0	5.0	3.0	34434.0
5.0	4.0	3.0	-30455.0
4.0	2.0	0.0	13174.0
2.0	0.0	3.0	21837.0
0.0	9.0	3.0	10515.0
4.0	8.0	3.0	-4861.0
8.0	3.0	0.0	12676.0
3.0	9.0	0.0	5423.0
9.0	7.0	0.0	21194.0
7.0	2.0	0.0	-7901.0
2.0	5.0	3.0	12508.0
5.0	1.0	3.0	12525.0
1.0	6.0	1.0	-16350.0
6.0	4.0	0.0	-12652.0
4.0	2.0	0.0	14916.0
2.0	8.0	0.0	14660.0
8.0	0.0	3.0	-8835.0
0.0	7.0	3.0	4098.0
7.0	1.0	0.0	17039.0
3.0	5.0	3.0	3360.0
5.0	1.0	3.0	-2780.0
1.0	9.0	0.0	-3682.0
9.0	4.0	3.0	1614.0
4.0	6.0	4.0	105147.0
6.0	5.0	0.0	-1114.0
5.0	7.0	3.0	-14181.0
7.0	8.0	3.0	13069.0
8.0	3.0	1.0	-14838.0
3.0	0.0	0.0	6771.0
0.0	2.0	0.0	17867.0
2.0	9.0	3.0	-844.0
9.0	7.0	0.0	8237.0
7.0	4.0	0.0	-8513.0
4.0	8.0	0.0	13040.0
8.0	0.0	0.0	-13094.0
0.0	3.0	3.0	8789.0
3.0	1.0	3.0	1242.0
1.0	6.0	4.0	106842.0
6.0	9.0	3.0	-759.0
9.0	4.0	0.0	4656.0
4.0	8.0	1.0	-32708.0
8.0	5.0	0.0	-6845.0
5.0	2.0	0.0	14454.0
2.0	3.0	0.0	16481.0
3.0	7.0	3.0	2957.0
7.0	0.0	0.0	1079.0
0.0	1.0	0.0	-17445.0
4.0	9.0	0.0	-19002.0
9.0	7.0	3.0	15315.0
7.0	5.0	3.0	486.0
5.0	8.0	3.0	13562.0
8.0	3.0	3.0	-13951.0
3.0	1.0	0.0	5521.0
1.0	2.0	1.0	-204.0
2.0	6.0	3.0	4435.0
6.0	2.0	3.0	557.0
2.0	4.0	2.0	95.0
4.0	7.0	2.0	-5992.0
7.0	5.0	2.0	668.0
5.0	8.0	0.0	-16463.0
8.0	9.0	3.0	18580.0
0.0	1.0	1.0	-4738.0
1.0	9.0	0.0	-14976.0
9.0	5.0	3.0	10377.0
5.0	8.0	0.0	-15550.0
8.0	4.0	3.0	-898.0
4.0	7.0	3.0	11378.0
7.0	3.0	3.0	1388.0
3.0	0.0	0.0	-1115.0
0.0	2.0	3.0	17030.0
2.0	1.0	1.0	-11674.0
1.0	6.0	4.0	103850.0
6.0	9.0	1.0	8967.0
9.0	7.0	2.0	-5320.0
7.0	4.0	0.0	-12192.0
8.0	3.0	3.0	-3069.0
3.0	4.0	3.0	11600.0
4.0	2.0	0.0	-2640.0
2.0	0.0	3.0	14449.0
0.0	5.0	3.0	-6503.0
5.0	1.0	3.0	273.0
1.0	4.0	1.0	-210.0
4.0	9.0	0.0	-12700.0
9.0	0.0	2.0	-4003.0
0.0	3.0	2.0	6280.0
3.0	7.0	0.0	-4084.0
7.0	2.0	0.0	19932.0
2.0	8.0	2.0	4070.0
8.0	6.0	4.0	93379.0
6.0	0.0	3.0	9640.0
0.0	5.0	0.0	-3039.0
5.0	4.0	0.0	5162.0
4.0	7.0	3.0	1809.0
7.0	3.0	3.0	579.0
3.0	2.0	0.0	1774.0
2.0	9.0	3.0	8506.0
9.0	1.0	0.0	-8076.0
1.0	8.0	0.0	-3084.0
8.0	2.0	0.0	1214.0
2.0	5.0	3.0	12820.0
5.0	4.0	3.0	2930.0
4.0	6.0	3.0	6260.0
6.0	3.0	0.0	-2692.0
7.0	3.0	3.0	14248.0
3.0	0.0	0.0	7458.0
0.0	4.0	3.0	605.0
4.0	7.0	3.0	7514.0
7.0	8.0	3.0	-9853.0
8.0	2.0	3.0	7039.0
2.0	3.0	0.0	13744.0
3.0	5.0	3.0	-3467.0
5.0	1.0	0.0	608.0
1.0	6.0	1.0	2525.0
6.0	9.0	1.0	-720.0
9.0	4.0	0.0	-31328.0
4.0	0.0	3.0	6174.0
0.0	8.0	2.0	-6510.0
7.0	2.0	0.0	-833.0
2.0	8.0	3.0	16009.0
8.0	5.0	0.0	-17008.0
5.0	6.0	0.0	-9032.0
6.0	1.0	1.0	-691.0
1.0	2.0	3.0	1062.0
2.0	9.0	3.0	20582.0
9.0	4.0	3.0	-15784.0
4.0	8.0	2.0	-959.0
8.0	0.0	3.0	38.0
0.0	6.0	4.0	99670.0
6.0	3.0	3.0	14650.0
3.0	7.0	3.0	-10787.0
7.0	5.0	3.0	17216.0
4.0	7.0	3.0	2604.0
7.0	5.0	3.0	3592.0
5.0	1.0	0.0	-3035.0
1.0	6.0	1.0	-7281.0
6.0	9.0	3.0	9314.0
9.0	2.0	3.0	3212.0
2.0	3.0	3.0	-1989.0
3.0	0.0	3.0	1153.0
0.0	4.0	0.0	-603.0
4.0	1.0	3.0	9550.0
1.0	6.0	0.0	5419.0
6.0	7.0	2.0	3371.0
7.0	8.0	3.0	-8691.0
8.0	9.0	0.0	16455.0
2.0	9.0	0.0	9799.0
9.0	3.0	3.0	-1966.0
3.0	4.0	3.0	2454.0
4.0	8.0	3.0	5493.0
8.0	6.0	4.0	99416.0
6.0	0.0	0.0	-17885.0
0.0	2.0	2.0	14877.0
2.0	5.0	3.0	1697.0
5.0	7.0	3.0	-12082.0
7.0	9.0	3.0	13142.0
9.0	1.0	3.0	5368.0
1.0	5.0	1.0	-14930.0
5.0	9.0	0.0	-23654.0
9.0	6.0	2.0	-89334.0
3.0	7.0	0.0	15380.0
7.0	0.0	3.0	6790.0
0.0	8.0	0.0	-15814.0
8.0	2.0	0.0	14466.0
2.0	6.0	0.0	6003.0
6.0	8.0	1.0	-12402.0
8.0	4.0	3.0	23978.0
4.0	3.0	1.0	-34507.0
3.0	5.0	0.0	17702.0
5.0	2.0	3.0	6379.0
2.0	7.0	3.0	2489.0
7.0	9.0	3.0	3248.0
9.0	0.0	2.0	-525.0
0.0	1.0	1.0	3568.0
4.0	5.0	3.0	10340.0
5.0	8.0	3.0	-5662.0
8.0	2.0	3.0	9318.0
2.0	9.0	3.0	-1327.0
9.0	6.0	1.0	-6415.0
6.0	0.0	0.0	-18497.0
0.0	1.0	0.0	4813.0
1.0	3.0	1.0	2335.0
3.0	1.0	0.0	5248.0
1.0	0.0	0.0	-999.0
0.0	4.0	3.0	-4144.0
4.0	2.0	0.0	16411.0
2.0	6.0	3.0	4329.0
6.0	7.0	1.0	-21024.0
9.0	8.0	3.0	3440.0
8.0	7.0	3.0	7301.0
7.0	4.0	3.0	5808.0
4.0	9.0	2.0	-12809.0
9.0	1.0	0.0	-10832.0
1.0	0.0	1.0	8379.0
0.0	8.0	0.0	-18600.0
8.0	3.0	3.0	-3206.0
3.0	5.0	0.0	1141.0
5.0	6.0	4.0	109814.0
6.0	2.0	3.0	2617.0
2.0	1.0	1.0	7235.0
1.0	5.0	1.0	258.0
5.0	4.0	0.0	-6771.0
8.0	9.0	3.0	3993.0
9.0	4.0	0.0	-890.0
4.0	3.0	0.0	13159.0
3.0	0.0	0.0	6331.0
0.0	7.0	0.0	4256.0
7.0	1.0	3.0	20519.0
1.0	8.0	3.0	-6083.0
8.0	9.0	0.0	814.0
9.0	5.0	3.0	19504.0
5.0	4.0	3.0	-3053.0
4.0	6.0	4.0	109961.0
6.0	3.0	3.0	-12137.0
3.0	2.0	3.0	-512.0
2.0	0.0	0.0	17869.0
1.0	4.0	1.0	-9028.0
4.0	7.0	3.0	9744.0
7.0	9.0	3.0	6948.0
9.0	6.0	4.0	101461.0
6.0	8.0	1.0	-3288.0
8.0	3.0	3.0	2995.0
3.0	2.0	0.0	742.0
2.0	5.0	0.0	14718.0
5.0	4.0	3.0	8530.0
4.0	7.0	0.0	-30072.0
7.0	8.0	3.0	13286.0
8.0	6.0	0.0	2680.0
6.0	9.0	1.0	-6868.0
9.0	3.0	0.0	11556.0
3.0	1.0	1.0	-23.0
1.0	0.0	3.0	3623.0
0.0	3.0	0.0	1529.0
3.0	8.0	3.0	1273.0
8.0	1.0	3.0	5933.0
1.0	9.0	3.0	1838.0
9.0	5.0	0.0	-8134.0
5.0	4.0	3.0	-4615.0
4.0	7.0	3.0	18967.0
7.0	2.0	3.0	-12786.0
2.0	6.0	0.0	14996.0
6.0	4.0	0.0	-27202.0
4.0	2.0	0.0	27652.0
2.0	8.0	0.0	3728.0
9.0	5.0	3.0	5887.0
5.0	0.0	3.0	4908.0
0.0	3.0	3.0	-556.0
3.0	7.0	3.0	8108.0
7.0	1.0	0.0	-1195.0
1.0	9.0	2.0	-608.0
9.0	7.0	2.0	1221.0
7.0	4.0	3.0	645.0
4.0	6.0	4.0	100407.0
6.0	8.0	1.0	3559.0
8.0	2.0	3.0	1455.0
2.0	0.0	2.0	-7207.0
0.0	3.0	2.0	4601.0
3.0	5.0	2.0	-8114.0
4.0	7.0	3.0	-4624.0
7.0	2.0	3.0	2682.0
2.0	5.0	0.0	8773.0
5.0	3.0	0.0	-1891.0
3.0	1.0	0.0	7320.0
1.0	0.0	3.0	222.0
0.0	9.0	3.0	10540.0
9.0	6.0	3.0	4321.0
6.0	7.0	1.0	2935.0
7.0	1.0	3.0	2963.0
1.0	0.0	1.0	-9353.0
0.0	4.0	0.0	-5774.0
4.0	8.0	3.0	19991.0
8.0	5.0	0.0	-16839.0
5.0	9.0	0.0	4431.0
9.0	3.0	3.0	-11219.0
3.0	0.0	3.0	5642.0
0.0	4.0	3.0	4028.0
4.0	8.0	3.0	9792.0
8.0	1.0	3.0	-1588.0
1.0	2.0	0.0	-2508.0
2.0	5.0	2.0	-5672.0
5.0	7.0	3.0	-628.0
7.0	6.0	1.0	8019.0
6.0	9.0	1.0	-4882.0
9.0	3.0	0.0	24123.0
3.0	6.0	4.0	110770.0
6.0	7.0	1.0	-100000.0
4.0	8.0	0.0	7090.0
8.0	7.0	0.0	18195.0
7.0	0.0	0.0	-10119.0
0.0	5.0	0.0	24876.0
5.0	2.0	0.0	18670.0
2.0	1.0	0.0	-14105.0
1.0	0.0	1.0	24353.0
0.0	5.0	3.0	-13519.0
5.0	7.0	3.0	9192.0
7.0	4.0	0.0	-23742.0
4.0	8.0	3.0	15181.0
8.0	9.0	0.0	934.0
9.0	3.0	0.0	13427.0
3.0	6.0	3.0	7508.0
0.0	5.0	3.0	7249.0
5.0	9.0	3.0	-3698.0
9.0	6.0	1.0	4657.0
6.0	8.0	0.0	-7190.0
8.0	1.0	3.0	11920.0
1.0	7.0	0.0	2745.0
7.0	3.0	0.0	4936.0
3.0	4.0	0.0	296.0
4.0	9.0	2.0	6254.0
9.0	8.0	3.0	-2962.0
8.0	5.0	2.0	-178.0
5.0	7.0	3.0	2941.0
7.0	1.0	2.0	-2030.0
1.0	3.0	3.0	11522.0
3.0	0.0	0.0	6927.0
0.0	2.0	3.0	-3272.0
2.0	3.0	2.0	4303.0
3.0	9.0	0.0	-3794.0
9.0	0.0	3.0	4893.0
0.0	4.0	3.0	2142.0
4.0	8.0	3.0	8262.0
8.0	1.0	3.0	10366.0
1.0	7.0	3.0	-6943.0
7.0	5.0	3.0	-2950.0
5.0	6.0	3.0	8090.0
6.0	9.0	1.0	-5599.0
9.0	8.0	2.0	2191.0
8.0	7.0	2.0	6354.0
1.0	2.0	3.0	4963.0
2.0	4.0	3.0	9774.0
4.0	7.0	3.0	-7845.0
7.0	0.0	3.0	11609.0
0.0	5.0	3.0	-5732.0
5.0	1.0	1.0	7261.0
1.0	7.0	2.0	-13088.0
7.0	2.0	2.0	8751.0
2.0	4.0	0.0	281.0
4.0	3.0	3.0	6704.0
3.0	0.0	2.0	-2181.0
0.0	8.0	0.0	-11101.0
8.0	9.0	3.0	14077.0
9.0	6.0	4.0	89646.0
3.0	2.0	0.0	1292.0
2.0	0.0	0.0	10873.0
0.0	5.0	3.0	5236.0
5.0	4.0	3.0	734.0
4.0	8.0	3.0	3212.0
8.0	1.0	3.0	5191.0
1.0	6.0	1.0	-8625.0
6.0	7.0	0.0	-435.0
7.0	6.0	1.0	736.0
6.0	8.0	2.0	-5180.0
8.0	3.0	2.0	-2897.0
3.0	2.0	3.0	6393.0
2.0	5.0	2.0	-5741.0
5.0	4.0	0.0	4695.0
9.0	4.0	3.0	4424.0
4.0	1.0	1.0	-1547.0
1.0	4.0	1.0	-100000.0
4.0	8.0	3.0	3551.0
8.0	5.0	0.0	-21213.0
5.0	7.0	0.0	-1372.0
7.0	3.0	3.0	15096.0
3.0	9.0	0.0	-4527.0
9.0	2.0	3.0	12188.0
2.0	0.0	3.0	-6854.0
0.0	6.0	4.0	100309.0
6.0	2.0	2.0	8741.0
2.0	4.0	0.0	793464.0
4.0	7.0	3.0	-2108.0
1.0	8.0	3.0	10730.0
8.0	0.0	3.0	-759.0
0.0	3.0	3.0	214.0
3.0	9.0	3.0	2817.0
9.0	5.0	3.0	-102.0
5.0	1.0	2.0	5553.0
1.0	2.0	3.0	2370.0
2.0	4.0	3.0	10760.0
4.0	8.0	0.0	2316.0
8.0	3.0	2.0	7643.0
3.0	7.0	3.0	-6947.0
7.0	9.0	0.0	-3107.0
9.0	6.0	0.0	17293.0
6.0	0.0	0.0	-27831.0
1.0	4.0	1.0	6682.0
4.0	5.0	3.0	-1635.0
5.0	8.0	3.0	12261.0
8.0	9.0	3.0	-2596.0
9.0	3.0	3.0	1735.0
3.0	0.0	3.0	4278.0
0.0	2.0	3.0	6394.0
2.0	6.0	3.0	-6534.0
6.0	7.0	1.0	8070.0
7.0	4.0	3.0	4627.0
4.0	1.0	1.0	-100000.0
1.0	0.0	1.0	-3631.0
0.0	8.0	0.0	-8999.0
8.0	2.0	2.0	-3175.0
9.0	5.0	0.0	-10684.0
5.0	2.0	3.0	18777.0
2.0	1.0	3.0	-3120.0
1.0	5.0	1.0	-1034.0
5.0	9.0	0.0	-17871.0
9.0	6.0	3.0	11450.0
6.0	4.0	3.0	-2737.0
4.0	3.0	3.0	3880.0
3.0	0.0	3.0	9186.0
0.0	7.0	0.0	-1593.0
7.0	8.0	3.0	13736.0
8.0	7.0	0.0	5552.0
7.0	4.0	0.0	-16398.0
4.0	3.0	0.0	21472.0
3.0	9.0	3.0	3022.0
9.0	6.0	1.0	1729.0
6.0	1.0	0.0	2776.0
1.0	5.0	3.0	3750.0
5.0	0.0	3.0	2402.0
0.0	2.0	0.0	-2918.0
2.0	8.0	0.0	18750.0
8.0	4.0	3.0	6679.0
4.0	3.0	0.0	-2535.0
3.0	7.0	3.0	5489.0
7.0	5.0	0.0	-15589.0
5.0	6.0	0.0	-21671.0
6.0	9.0	1.0	-100000.0
9.0	1.0	3.0	9279.0
0.0	4.0	3.0	6587.0
4.0	8.0	3.0	393.0
8.0	6.0	3.0	-1331.0
6.0	9.0	0.0	5241.0
9.0	5.0	0.0	-3388.0
5.0	7.0	0.0	-10126.0
7.0	3.0	0.0	38182.0
3.0	1.0	1.0	-20552.0
1.0	5.0	3.0	2941.0
5.0	8.0	2.0	4627.0
8.0	0.0	3.0	-9152.0
0.0	6.0	0.0	2772.0
6.0	7.0	1.0	-10606.0
7.0	4.0	0.0	-3860.0
4.0	3.0	3.0	-1389.0
3.0	9.0	3.0	1329.0
9.0	4.0	0.0	8374.0
4.0	8.0	3.0	-10761.0
8.0	0.0	0.0	-6788.0
0.0	7.0	0.0	17787.0
7.0	5.0	0.0	-12124.0
5.0	2.0	3.0	-840.0
2.0	3.0	0.0	6799.0
3.0	1.0	1.0	734.0
1.0	6.0	1.0	-6332.0
6.0	1.0	0.0	-4199.0
1.0	2.0	1.0	6344.0
2.0	4.0	0.0	-11132.0
4.0	9.0	0.0	-9945.0
9.0	5.0	0.0	-4843.0
5.0	0.0	3.0	13876.0
0.0	3.0	3.0	-4004.0
3.0	7.0	0.0	20254.0
7.0	1.0	3.0	-4403.0
1.0	2.0	1.0	5784.0
2.0	6.0	0.0	-11615.0
6.0	5.0	0.0	-5293.0
5.0	3.0	2.0	7442.0
3.0	8.0	0.0	-6854.0
8.0	9.0	0.0	-4704.0
9.0	4.0	2.0	15055.0
4.0	0.0	2.0	-16245.0
4.0	0.0	0.0	23721.0
0.0	3.0	3.0	-4839.0
3.0	8.0	3.0	16283.0
8.0	1.0	0.0	-11931.0
1.0	9.0	3.0	211.0
9.0	2.0	3.0	6976.0
2.0	5.0	3.0	1760.0
5.0	6.0	3.0	11158.0
6.0	7.0	1.0	-17717.0
7.0	9.0	2.0	9548.0
9.0	2.0	0.0	1129.0
2.0	4.0	3.0	3335.0
4.0	8.0	0.0	5259.0
8.0	0.0	3.0	-4250.0
5.0	3.0	3.0	-4905.0
3.0	0.0	3.0	7879.0
0.0	8.0	3.0	4446.0
8.0	9.0	3.0	2509.0
9.0	4.0	3.0	4080.0
4.0	1.0	1.0	915.0
1.0	3.0	2.0	-8475.0
3.0	7.0	3.0	9898.0
7.0	5.0	2.0	-7738.0
5.0	2.0	3.0	1348.0
2.0	6.0	3.0	-4541.0
6.0	9.0	0.0	4691.0
9.0	4.0	2.0	-1388.0
4.0	7.0	2.0	-4287.0
7.0	5.0	3.0	7683.0
5.0	8.0	3.0	6468.0
8.0	0.0	3.0	-384.0
0.0	1.0	1.0	-538.0
1.0	2.0	1.0	6355.0
2.0	4.0	3.0	-142.0
4.0	7.0	0.0	-25886.0
7.0	5.0	2.0	17607.0
5.0	6.0	4.0	92709.0
6.0	8.0	0.0	3307.0
8.0	9.0	3.0	10201.0
9.0	3.0	3.0	-12600.0
3.0	0.0	0.0	12690.0
0.0	1.0	3.0	140.0
4.0	2.0	0.0	3801.0
2.0	7.0	3.0	4430.0
7.0	3.0	3.0	-1309.0
3.0	5.0	3.0	7138.0
5.0	9.0	3.0	5599.0
9.0	1.0	0.0	-14936.0
1.0	0.0	3.0	2544.0
0.0	6.0	3.0	4894.0
6.0	5.0	0.0	-16802.0
5.0	4.0	0.0	12249.0
4.0	1.0	1.0	-2589.0
1.0	2.0	0.0	2832.0
2.0	0.0	2.0	-17627.0
0.0	7.0	2.0	5700.0
9.0	8.0	0.0	21716.0
8.0	7.0	0.0	6135.0
7.0	4.0	3.0	11403.0
4.0	3.0	0.0	-583.0
3.0	8.0	0.0	3200.0
8.0	9.0	0.0	-1769.0
