start	end	action	reward
9.0	2.0	0.0	33481.0
2.0	5.0	2.0	-12289.0
5.0	3.0	0.0	1236.0
4.0	0.0	3.0	7507.0
0.0	6.0	4.0	98075.0
6.0	3.0	0.0	2888.0
3.0	2.0	3.0	11726.0
2.0	9.0	3.0	-2512.0
9.0	1.0	3.0	7945.0
1.0	8.0	0.0	-5433.0
8.0	0.0	0.0	-3830.0
0.0	4.0	2.0	10795.0
4.0	5.0	3.0	-7361.0
5.0	7.0	0.0	-20830.0
7.0	4.0	0.0	12109.0
4.0	5.0	0.0	17945.0
5.0	8.0	0.0	-21870.0
1.0	3.0	1.0	-2487.0
3.0	6.0	3.0	1880.0
6.0	9.0	3.0	5597.0
9.0	0.0	3.0	-3216.0
0.0	2.0	3.0	6440.0
2.0	3.0	0.0	-1346.0
3.0	9.0	0.0	16753.0
9.0	8.0	3.0	991.0
8.0	7.0	3.0	10979.0
7.0	5.0	3.0	10243.0
5.0	0.0	0.0	-1000.0
0.0	1.0	0.0	-13044.0
1.0	6.0	1.0	-3091.0
6.0	4.0	0.0	3159.0
1.0	5.0	0.0	-2180.0
5.0	6.0	3.0	1515.0
6.0	9.0	3.0	236.0
9.0	7.0	0.0	15483.0
7.0	8.0	3.0	-4682.0
8.0	3.0	3.0	2767.0
3.0	4.0	0.0	9088.0
4.0	0.0	3.0	2015.0
0.0	5.0	3.0	3568.0
5.0	9.0	0.0	-3420.0
9.0	2.0	3.0	1187.0
2.0	1.0	0.0	14619.0
1.0	7.0	0.0	-9415.0
7.0	8.0	2.0	2988.0
4.0	6.0	4.0	103430.0
6.0	3.0	3.0	-7621.0
3.0	5.0	0.0	8447.0
5.0	4.0	0.0	5099.0
4.0	0.0	3.0	8628.0
0.0	6.0	0.0	-20284.0
6.0	9.0	3.0	14145.0
9.0	2.0	3.0	-3035.0
2.0	1.0	3.0	3520.0
1.0	7.0	0.0	-7057.0
7.0	8.0	3.0	13347.0
8.0	0.0	2.0	-9400.0
0.0	4.0	2.0	-2219.0
4.0	7.0	3.0	8859.0
7.0	9.0	3.0	3860.0
9.0	5.0	3.0	1046.0
5.0	2.0	3.0	-40.0
2.0	3.0	3.0	6491.0
3.0	6.0	3.0	3255.0
6.0	8.0	0.0	-4368.0
8.0	0.0	0.0	-3089.0
0.0	2.0	0.0	22273.0
2.0	1.0	1.0	-18537.0
1.0	5.0	2.0	6382.0
5.0	9.0	0.0	-6017.0
9.0	7.0	3.0	-14683.0
7.0	4.0	3.0	8443.0
4.0	3.0	2.0	1521.0
0.0	7.0	0.0	8531.0
7.0	8.0	3.0	22040.0
8.0	5.0	3.0	-5823.0
5.0	9.0	0.0	-24507.0
9.0	6.0	4.0	117222.0
6.0	4.0	3.0	6179.0
4.0	3.0	0.0	-7316.0
3.0	1.0	3.0	19483.0
1.0	2.0	3.0	2722.0
2.0	8.0	2.0	-17227.0
8.0	9.0	3.0	-3514.0
9.0	5.0	0.0	8421.0
5.0	7.0	0.0	-21950.0
7.0	4.0	2.0	16416.0
4.0	0.0	0.0	2581.0
0.0	3.0	3.0	11531.0
3.0	1.0	3.0	-1710.0
1.0	5.0	0.0	-8693.0
5.0	6.0	3.0	2120.0
6.0	9.0	3.0	-614.0
9.0	4.0	0.0	5132.0
4.0	7.0	0.0	-5461.0
7.0	2.0	0.0	21460.0
2.0	0.0	3.0	-812.0
0.0	8.0	3.0	4464.0
8.0	1.0	0.0	973.0
1.0	2.0	3.0	9042.0
2.0	6.0	0.0	2101.0
3.0	9.0	0.0	6590.0
9.0	6.0	3.0	6836.0
6.0	7.0	3.0	7913.0
7.0	4.0	3.0	3708.0
4.0	5.0	3.0	-3911.0
5.0	0.0	3.0	15962.0
0.0	3.0	3.0	-8260.0
3.0	9.0	3.0	5549.0
9.0	7.0	2.0	4806.0
7.0	4.0	2.0	-838.0
4.0	1.0	0.0	-7779.0
1.0	2.0	3.0	342.0
2.0	8.0	0.0	-2377.0
8.0	6.0	2.0	8086.0
2.0	9.0	3.0	5207.0
9.0	6.0	4.0	104430.0
6.0	1.0	3.0	4524.0
1.0	7.0	3.0	-909.0
7.0	8.0	0.0	544.0
8.0	5.0	3.0	12326.0
5.0	0.0	3.0	4961.0
0.0	3.0	0.0	17944.0
3.0	1.0	1.0	-21473.0
1.0	2.0	3.0	7710.0
2.0	9.0	0.0	14548.0
9.0	0.0	2.0	2752.0
0.0	6.0	0.0	-27967.0
6.0	4.0	0.0	-10370.0
4.0	5.0	3.0	-710.0
5.0	7.0	3.0	6048.0
7.0	0.0	3.0	1870.0
0.0	2.0	0.0	-2677.0
2.0	8.0	3.0	11225.0
8.0	1.0	0.0	3189.0
1.0	6.0	0.0	2221.0
6.0	5.0	0.0	-10570.0
5.0	9.0	3.0	-2607.0
9.0	4.0	2.0	2184.0
4.0	3.0	0.0	4690.0
3.0	8.0	2.0	-5692.0
8.0	7.0	0.0	-4661.0
7.0	4.0	3.0	10716.0
1.0	5.0	0.0	-1189.0
5.0	0.0	0.0	1942.0
0.0	9.0	3.0	4321.0
9.0	2.0	0.0	8550.0
2.0	4.0	3.0	7504.0
4.0	2.0	3.0	-3638.0
2.0	9.0	0.0	1257.0
9.0	7.0	0.0	14882.0
7.0	1.0	0.0	14834.0
1.0	5.0	3.0	8213.0
5.0	0.0	0.0	6821.0
0.0	3.0	3.0	-5886.0
3.0	8.0	3.0	-1333.0
8.0	6.0	0.0	1441.0
0.0	7.0	3.0	11328.0
7.0	9.0	0.0	7061.0
9.0	4.0	3.0	-5840.0
4.0	5.0	3.0	16144.0
5.0	2.0	3.0	-8033.0
2.0	1.0	3.0	2862.0
1.0	6.0	1.0	2691.0
6.0	3.0	0.0	-12790.0
3.0	0.0	3.0	18335.0
0.0	4.0	2.0	-10529.0
4.0	5.0	0.0	9992.0
5.0	9.0	3.0	-746.0
9.0	1.0	0.0	-27214.0
1.0	2.0	0.0	11012.0
2.0	7.0	3.0	-217.0
7.0	6.0	3.0	-3885.0
6.0	9.0	3.0	6865.0
9.0	2.0	0.0	8831.0
2.0	3.0	3.0	2657.0
3.0	4.0	0.0	9335.0
4.0	8.0	0.0	14072.0
8.0	0.0	0.0	-7564.0
0.0	5.0	0.0	-282.0
5.0	1.0	3.0	19597.0
1.0	7.0	0.0	3837.0
7.0	6.0	2.0	1305.0
6.0	9.0	0.0	-4544.0
9.0	0.0	3.0	19235.0
2.0	5.0	3.0	4524.0
5.0	1.0	3.0	-8046.0
1.0	0.0	1.0	7322.0
0.0	3.0	3.0	4830.0
3.0	8.0	0.0	4433.0
8.0	2.0	2.0	5715.0
2.0	4.0	0.0	2021.0
4.0	5.0	2.0	-7959.0
5.0	9.0	3.0	775.0
9.0	1.0	0.0	-2840.0
1.0	0.0	0.0	-1082.0
0.0	3.0	0.0	19695.0
3.0	6.0	4.0	104388.0
6.0	7.0	3.0	2075.0
9.0	3.0	0.0	5356.0
3.0	8.0	3.0	5312.0
8.0	1.0	0.0	3987.0
1.0	7.0	0.0	724.0
7.0	2.0	0.0	15450.0
2.0	5.0	0.0	-8777.0
5.0	6.0	3.0	11057.0
6.0	0.0	0.0	-19080.0
0.0	9.0	0.0	-379.0
9.0	8.0	0.0	15714.0
8.0	6.0	4.0	100681.0
6.0	5.0	3.0	-2170.0
5.0	3.0	3.0	6213.0
3.0	2.0	3.0	-276.0
2.0	4.0	0.0	5413.0
4.0	7.0	3.0	5517.0
7.0	9.0	3.0	1351.0
9.0	1.0	3.0	-795.0
1.0	8.0	3.0	-2893.0
8.0	3.0	0.0	15448.0
3.0	2.0	0.0	22837.0
2.0	4.0	3.0	-6774.0
4.0	0.0	0.0	7291.0
0.0	5.0	0.0	18235.0
5.0	6.0	0.0	-6280.0
6.0	3.0	0.0	-1500.0
3.0	2.0	1.0	-8947.0
2.0	9.0	0.0	5629.0
0.0	7.0	3.0	802.0
7.0	1.0	0.0	9193.0
1.0	9.0	0.0	-20608.0
9.0	5.0	0.0	-2129.0
5.0	4.0	0.0	9194.0
4.0	9.0	3.0	11775.0
9.0	8.0	3.0	1098.0
8.0	1.0	0.0	-16057.0
1.0	2.0	3.0	9585.0
2.0	3.0	0.0	10181.0
3.0	6.0	3.0	7177.0
6.0	5.0	3.0	3105.0
5.0	7.0	2.0	1362.0
7.0	0.0	0.0	4714.0
0.0	7.0	0.0	12898.0
7.0	5.0	3.0	10670.0
5.0	1.0	1.0	2107.0
1.0	8.0	0.0	-8656.0
8.0	2.0	3.0	16286.0
2.0	9.0	3.0	-1725.0
9.0	6.0	0.0	3550.0
6.0	4.0	3.0	627.0
4.0	2.0	0.0	11387.0
2.0	0.0	3.0	-5669.0
0.0	9.0	0.0	-9229.0
9.0	7.0	0.0	1449.0
7.0	1.0	3.0	21790.0
1.0	3.0	1.0	-10326.0
3.0	5.0	3.0	-7634.0
5.0	6.0	4.0	105392.0
6.0	1.0	1.0	-4229.0
1.0	0.0	3.0	-2077.0
0.0	7.0	0.0	16995.0
7.0	9.0	3.0	919.0
9.0	4.0	0.0	-9108.0
4.0	5.0	2.0	15621.0
5.0	2.0	3.0	-6191.0
2.0	8.0	0.0	8431.0
8.0	3.0	0.0	1391.0
3.0	6.0	2.0	-90794.0
6.0	4.0	3.0	-14622.0
4.0	5.0	0.0	3599.0
1.0	7.0	3.0	-3594.0
7.0	5.0	3.0	2041.0
5.0	8.0	0.0	-6183.0
8.0	9.0	0.0	12042.0
9.0	0.0	3.0	7756.0
0.0	6.0	0.0	-31319.0
6.0	5.0	2.0	11744.0
5.0	8.0	0.0	-22145.0
8.0	2.0	0.0	9303.0
2.0	7.0	0.0	7812.0
7.0	9.0	3.0	2873.0
9.0	1.0	0.0	-12434.0
1.0	4.0	3.0	10940.0
4.0	3.0	3.0	-3242.0
0.0	4.0	0.0	12448.0
4.0	9.0	3.0	4207.0
9.0	2.0	3.0	2578.0
2.0	5.0	3.0	6145.0
5.0	7.0	0.0	-10157.0
7.0	3.0	3.0	13670.0
3.0	1.0	1.0	-9283.0
1.0	6.0	0.0	-3062.0
6.0	0.0	3.0	11506.0
0.0	9.0	0.0	-21828.0
9.0	1.0	0.0	2942.0
1.0	3.0	0.0	-6197.0
3.0	2.0	0.0	-3743.0
2.0	4.0	0.0	19856.0
7.0	5.0	3.0	4620.0
5.0	8.0	3.0	12175.0
8.0	3.0	0.0	356.0
3.0	6.0	4.0	98278.0
6.0	9.0	0.0	4532.0
9.0	2.0	0.0	9733.0
2.0	4.0	3.0	-1440.0
4.0	1.0	0.0	5090.0
1.0	5.0	0.0	6891.0
5.0	0.0	3.0	-6329.0
0.0	7.0	0.0	8009.0
7.0	9.0	3.0	13596.0
9.0	1.0	3.0	6077.0
1.0	2.0	3.0	2692.0
2.0	3.0	0.0	1163.0
3.0	4.0	3.0	6916.0
4.0	0.0	0.0	7120.0
0.0	5.0	3.0	-3606.0
5.0	6.0	3.0	-1483.0
6.0	9.0	3.0	8020.0
9.0	5.0	2.0	-5456.0
5.0	3.0	3.0	8391.0
3.0	0.0	3.0	-3166.0
0.0	7.0	0.0	24643.0
7.0	1.0	3.0	-4406.0
1.0	2.0	0.0	1328.0
2.0	4.0	2.0	-2417.0
4.0	8.0	3.0	9940.0
9.0	1.0	3.0	3991.0
1.0	7.0	3.0	7490.0
7.0	0.0	0.0	8571.0
0.0	4.0	0.0	7885.0
4.0	6.0	4.0	106619.0
6.0	3.0	3.0	-4331.0
3.0	2.0	3.0	10727.0
2.0	8.0	0.0	17930.0
8.0	4.0	3.0	-6273.0
4.0	2.0	0.0	7787.0
2.0	5.0	3.0	13615.0
5.0	6.0	0.0	-14685.0
6.0	1.0	1.0	-446.0
1.0	0.0	1.0	-3647.0
0.0	7.0	3.0	-2414.0
7.0	9.0	0.0	7186.0
9.0	0.0	0.0	-6529.0
0.0	2.0	3.0	11999.0
2.0	1.0	1.0	-9480.0
1.0	7.0	2.0	-5214.0
7.0	4.0	3.0	10624.0
4.0	3.0	0.0	10114.0
3.0	5.0	3.0	4300.0
5.0	8.0	3.0	2931.0
8.0	6.0	3.0	-8103.0
6.0	9.0	3.0	9995.0
9.0	7.0	0.0	-6387.0
7.0	2.0	0.0	2458.0
4.0	2.0	0.0	21832.0
2.0	1.0	3.0	-1062.0
1.0	5.0	3.0	2957.0
5.0	0.0	3.0	1053.0
0.0	8.0	3.0	7631.0
8.0	9.0	3.0	3639.0
9.0	4.0	0.0	3124.0
4.0	7.0	0.0	-13089.0
7.0	3.0	3.0	-12544.0
3.0	2.0	0.0	16316.0
2.0	0.0	0.0	20487.0
0.0	6.0	3.0	9740.0
6.0	1.0	0.0	-22493.0
1.0	5.0	1.0	-2632.0
1.0	0.0	0.0	-7583.0
0.0	3.0	0.0	24892.0
3.0	2.0	0.0	8242.0
2.0	5.0	0.0	10495.0
5.0	6.0	4.0	105709.0
6.0	8.0	1.0	-2496.0
8.0	4.0	0.0	4989.0
4.0	7.0	3.0	-5747.0
7.0	9.0	3.0	14982.0
9.0	2.0	0.0	-4637.0
2.0	0.0	0.0	22609.0
0.0	5.0	0.0	41.0
5.0	8.0	3.0	-2126.0
8.0	4.0	1.0	-12845.0
4.0	1.0	0.0	-7856.0
1.0	6.0	0.0	6790.0
6.0	9.0	3.0	2566.0
9.0	4.0	0.0	-6803.0
4.0	2.0	3.0	1423.0
2.0	3.0	3.0	7665.0
3.0	1.0	3.0	802.0
1.0	5.0	3.0	5205.0
5.0	7.0	0.0	-13233.0
7.0	0.0	3.0	23171.0
0.0	8.0	3.0	-13089.0
8.0	0.0	2.0	-7537.0
0.0	5.0	0.0	22870.0
5.0	4.0	0.0	816.0
9.0	6.0	3.0	6873.0
6.0	2.0	3.0	12813.0
2.0	7.0	0.0	-8670.0
7.0	1.0	0.0	1318.0
1.0	3.0	1.0	11778.0
3.0	5.0	0.0	-7312.0
5.0	2.0	0.0	23053.0
2.0	1.0	1.0	5741.0
1.0	7.0	3.0	-12455.0
7.0	9.0	3.0	9274.0
9.0	8.0	3.0	4866.0
8.0	6.0	4.0	95402.0
6.0	0.0	3.0	8372.0
0.0	4.0	3.0	-5368.0
9.0	8.0	3.0	5248.0
8.0	2.0	3.0	-3666.0
2.0	5.0	3.0	6946.0
5.0	1.0	3.0	-5590.0
1.0	3.0	0.0	5586.0
3.0	7.0	3.0	-3462.0
7.0	0.0	3.0	5313.0
0.0	6.0	0.0	-8990.0
6.0	4.0	3.0	12108.0
4.0	7.0	2.0	-12516.0
7.0	3.0	3.0	1227.0
3.0	8.0	2.0	-891.0
8.0	2.0	2.0	-3013.0
2.0	5.0	2.0	1903.0
1.0	9.0	3.0	10757.0
9.0	5.0	3.0	-631.0
5.0	2.0	0.0	10577.0
2.0	4.0	3.0	-3746.0
4.0	3.0	0.0	15862.0
3.0	8.0	0.0	5620.0
8.0	1.0	0.0	7748.0
1.0	6.0	3.0	18197.0
6.0	9.0	0.0	-4451.0
9.0	0.0	3.0	-4658.0
0.0	7.0	3.0	6688.0
7.0	9.0	0.0	-1905.0
9.0	0.0	2.0	16800.0
0.0	4.0	0.0	-2468.0
4.0	6.0	3.0	-7414.0
6.0	3.0	3.0	13102.0
3.0	2.0	0.0	-10755.0
2.0	1.0	0.0	5078.0
1.0	5.0	3.0	11573.0
5.0	0.0	0.0	-4537.0
0.0	3.0	0.0	19587.0
3.0	2.0	3.0	-8732.0
2.0	1.0	1.0	15700.0
1.0	6.0	0.0	3243.0
6.0	9.0	3.0	-3048.0
9.0	8.0	3.0	-316.0
8.0	4.0	2.0	6306.0
4.0	7.0	0.0	-20223.0
8.0	1.0	3.0	2460.0
1.0	2.0	3.0	3678.0
2.0	7.0	3.0	8455.0
7.0	6.0	4.0	104693.0
6.0	4.0	3.0	-5387.0
4.0	5.0	3.0	6471.0
5.0	0.0	3.0	706.0
0.0	3.0	3.0	977.0
3.0	6.0	0.0	7166.0
6.0	1.0	0.0	3034.0
1.0	4.0	2.0	5442.0
4.0	9.0	3.0	-7190.0
9.0	2.0	0.0	10148.0
2.0	5.0	0.0	22735.0
0.0	5.0	3.0	3789.0
5.0	7.0	0.0	-9242.0
7.0	9.0	3.0	2020.0
9.0	1.0	3.0	10958.0
1.0	8.0	0.0	10851.0
8.0	2.0	3.0	4424.0
2.0	5.0	2.0	-2050.0
5.0	4.0	3.0	-6579.0
4.0	3.0	0.0	-1491.0
3.0	6.0	4.0	109011.0
6.0	0.0	0.0	-12164.0
0.0	8.0	0.0	-49.0
8.0	1.0	2.0	-11260.0
1.0	5.0	3.0	-5332.0
9.0	2.0	0.0	10611.0
2.0	4.0	3.0	11215.0
4.0	5.0	3.0	-5209.0
5.0	3.0	0.0	3847.0
3.0	7.0	3.0	3147.0
7.0	9.0	0.0	8951.0
9.0	2.0	0.0	-11142.0
2.0	4.0	2.0	13000.0
4.0	0.0	3.0	9557.0
0.0	1.0	3.0	16862.0
1.0	3.0	3.0	-2753.0
3.0	5.0	0.0	-11937.0
5.0	8.0	0.0	2226.0
8.0	6.0	4.0	105880.0
2.0	9.0	3.0	3533.0
9.0	3.0	0.0	8188.0
3.0	1.0	3.0	1541.0
1.0	4.0	3.0	10416.0
4.0	7.0	0.0	-17595.0
7.0	5.0	3.0	3030.0
5.0	8.0	0.0	3022.0
8.0	0.0	0.0	-25114.0
0.0	8.0	0.0	-7669.0
8.0	5.0	2.0	15002.0
5.0	3.0	0.0	-22909.0
3.0	1.0	1.0	138.0
1.0	2.0	3.0	132.0
2.0	4.0	2.0	8769.0
9.0	4.0	0.0	2944.0
4.0	7.0	0.0	-11348.0
7.0	9.0	3.0	18041.0
9.0	6.0	4.0	105799.0
6.0	2.0	3.0	-5197.0
2.0	4.0	3.0	3345.0
4.0	5.0	0.0	-2184.0
5.0	3.0	0.0	13507.0
3.0	0.0	0.0	6703.0
0.0	1.0	1.0	-10850.0
1.0	8.0	3.0	11513.0
8.0	9.0	2.0	4221.0
9.0	1.0	3.0	8.0
1.0	2.0	0.0	-6658.0
2.0	4.0	3.0	-1595.0
4.0	5.0	3.0	13468.0
5.0	6.0	4.0	105358.0
6.0	7.0	0.0	-5656.0
7.0	3.0	3.0	2467.0
3.0	1.0	3.0	1713.0
1.0	0.0	0.0	-12190.0
0.0	9.0	3.0	15150.0
9.0	5.0	2.0	1130.0
5.0	2.0	0.0	-9052.0
2.0	7.0	0.0	18582.0
7.0	4.0	0.0	-8223.0
4.0	6.0	3.0	-87715.0
6.0	8.0	0.0	243.0
9.0	1.0	3.0	-7623.0
1.0	8.0	3.0	5281.0
8.0	3.0	3.0	1677.0
3.0	7.0	3.0	1076.0
7.0	2.0	3.0	6267.0
2.0	5.0	3.0	4999.0
5.0	4.0	3.0	-5534.0
4.0	0.0	0.0	9261.0
0.0	6.0	3.0	4457.0
6.0	8.0	1.0	-9483.0
8.0	1.0	2.0	7711.0
1.0	4.0	2.0	-5363.0
4.0	5.0	2.0	-281.0
5.0	9.0	0.0	-13538.0
2.0	7.0	3.0	793.0
7.0	3.0	0.0	5176.0
3.0	1.0	0.0	524.0
1.0	0.0	0.0	6996.0
0.0	9.0	3.0	-2092.0
9.0	8.0	0.0	11104.0
8.0	2.0	0.0	4516.0
2.0	4.0	3.0	5688.0
4.0	5.0	3.0	1089.0
5.0	6.0	3.0	991.0
6.0	7.0	0.0	8905.0
7.0	9.0	0.0	826.0
9.0	0.0	0.0	-25783.0
0.0	3.0	3.0	16208.0
1.0	2.0	0.0	565.0
2.0	5.0	3.0	2692.0
5.0	3.0	0.0	-7842.0
3.0	6.0	4.0	108073.0
6.0	8.0	3.0	11538.0
8.0	5.0	2.0	-3893.0
5.0	7.0	3.0	20.0
7.0	1.0	4.0	103011.0
1.0	0.0	3.0	-1276.0
0.0	2.0	3.0	10495.0
2.0	9.0	3.0	1814.0
9.0	4.0	3.0	11052.0
4.0	3.0	0.0	-16654.0
3.0	6.0	3.0	-91638.0
9.0	2.0	0.0	8964.0
2.0	5.0	0.0	14443.0
5.0	8.0	3.0	5394.0
8.0	1.0	3.0	424.0
1.0	4.0	3.0	11078.0
4.0	0.0	3.0	-3252.0
0.0	3.0	0.0	6778.0
3.0	6.0	0.0	6484.0
6.0	8.0	2.0	12927.0
8.0	7.0	0.0	-1640.0
7.0	9.0	0.0	17091.0
9.0	3.0	3.0	12194.0
3.0	1.0	0.0	-84.0
1.0	2.0	3.0	1857.0
4.0	5.0	3.0	-1491.0
5.0	2.0	3.0	10271.0
2.0	7.0	3.0	4138.0
7.0	9.0	3.0	1200.0
9.0	1.0	3.0	-1351.0
1.0	8.0	0.0	6306.0
8.0	4.0	0.0	17682.0
4.0	5.0	0.0	3070.0
5.0	3.0	3.0	7877.0
3.0	0.0	3.0	10009.0
0.0	6.0	4.0	95286.0
6.0	9.0	0.0	-4536.0
9.0	5.0	0.0	-4635.0
5.0	2.0	0.0	5213.0
7.0	4.0	3.0	-2896.0
4.0	8.0	0.0	11992.0
8.0	3.0	0.0	10370.0
3.0	0.0	3.0	4768.0
0.0	1.0	1.0	-3522.0
1.0	4.0	0.0	-1708.0
4.0	2.0	0.0	7138.0
2.0	0.0	0.0	11807.0
0.0	5.0	0.0	10921.0
5.0	3.0	3.0	-133.0
3.0	7.0	0.0	4877.0
7.0	9.0	0.0	6130.0
9.0	8.0	0.0	5558.0
8.0	6.0	3.0	1100.0
9.0	1.0	3.0	-7888.0
1.0	2.0	3.0	9925.0
2.0	5.0	3.0	3661.0
5.0	0.0	3.0	-3764.0
0.0	3.0	0.0	13025.0
3.0	8.0	0.0	7202.0
8.0	4.0	3.0	1101.0
4.0	7.0	3.0	12858.0
7.0	4.0	2.0	-1506.0
4.0	9.0	3.0	3136.0
9.0	1.0	0.0	-19822.0
1.0	5.0	0.0	16403.0
5.0	8.0	3.0	-4929.0
8.0	2.0	0.0	7420.0
6.0	0.0	3.0	8405.0
0.0	2.0	0.0	-952.0
2.0	5.0	3.0	5203.0
5.0	0.0	2.0	-2296.0
0.0	9.0	3.0	4132.0
9.0	1.0	0.0	-15602.0
1.0	4.0	1.0	862.0
4.0	3.0	3.0	1835.0
3.0	7.0	3.0	4936.0
7.0	6.0	3.0	-3016.0
6.0	8.0	3.0	16349.0
8.0	1.0	3.0	-19097.0
1.0	2.0	3.0	10685.0
2.0	5.0	2.0	1097.0
5.0	7.0	3.0	5105.0
7.0	9.0	3.0	3325.0
9.0	0.0	0.0	-16816.0
0.0	6.0	3.0	15463.0
6.0	4.0	3.0	-7961.0
4.0	6.0	2.0	3085.0
6.0	9.0	0.0	-3137.0
9.0	1.0	3.0	14571.0
1.0	2.0	3.0	7299.0
2.0	5.0	3.0	-3355.0
5.0	8.0	3.0	3684.0
8.0	7.0	0.0	1844.0
7.0	0.0	3.0	10969.0
0.0	3.0	3.0	11999.0
9.0	7.0	3.0	2558.0
7.0	4.0	3.0	731.0
4.0	2.0	0.0	8676.0
2.0	3.0	3.0	6526.0
3.0	8.0	0.0	-14832.0
8.0	1.0	3.0	24591.0
1.0	5.0	0.0	359.0
5.0	6.0	3.0	-10056.0
6.0	7.0	1.0	-4395.0
7.0	0.0	0.0	13755.0
0.0	9.0	0.0	-16185.0
9.0	2.0	0.0	18457.0
2.0	8.0	3.0	3354.0
8.0	5.0	3.0	-1584.0
1.0	3.0	3.0	-4570.0
3.0	5.0	3.0	2496.0
5.0	9.0	3.0	5397.0
9.0	1.0	0.0	-13698.0
1.0	8.0	0.0	16807.0
8.0	6.0	4.0	105463.0
6.0	2.0	3.0	-2226.0
2.0	3.0	2.0	-7371.0
3.0	4.0	3.0	8402.0
4.0	7.0	3.0	12369.0
7.0	0.0	3.0	-3630.0
0.0	1.0	2.0	-14026.0
1.0	7.0	0.0	316.0
7.0	9.0	0.0	9206.0
2.0	9.0	3.0	7721.0
9.0	8.0	3.0	1254.0
8.0	4.0	0.0	229.0
4.0	5.0	0.0	21942.0
5.0	3.0	0.0	-7262.0
3.0	1.0	3.0	21787.0
1.0	4.0	3.0	-4084.0
4.0	2.0	3.0	7828.0
2.0	9.0	2.0	2785.0
9.0	6.0	0.0	-6946.0
6.0	7.0	1.0	8853.0
7.0	5.0	3.0	-6984.0
5.0	0.0	3.0	1469.0
0.0	8.0	2.0	6266.0
9.0	1.0	3.0	-6516.0
1.0	3.0	3.0	6616.0
3.0	0.0	3.0	-4206.0
0.0	8.0	0.0	-2107.0
8.0	2.0	3.0	10516.0
2.0	5.0	0.0	6366.0
5.0	6.0	4.0	98793.0
6.0	4.0	3.0	609.0
4.0	2.0	0.0	-3270.0
2.0	9.0	0.0	26451.0
9.0	1.0	0.0	-26473.0
1.0	8.0	0.0	15030.0
8.0	0.0	2.0	5305.0
0.0	6.0	2.0	-100000.0
6.0	5.0	3.0	2270.0
5.0	7.0	0.0	-17003.0
7.0	1.0	0.0	6238.0
1.0	9.0	3.0	16574.0
9.0	3.0	3.0	-7488.0
3.0	2.0	3.0	3996.0
2.0	4.0	3.0	7312.0
4.0	5.0	0.0	999.0
5.0	0.0	0.0	-3752.0
0.0	6.0	0.0	1216.0
6.0	8.0	0.0	7299.0
8.0	3.0	2.0	-7998.0
3.0	7.0	3.0	13561.0
7.0	0.0	0.0	3918.0
1.0	6.0	1.0	-6527.0
6.0	5.0	0.0	-9006.0
5.0	2.0	0.0	15466.0
2.0	9.0	3.0	-6905.0
9.0	4.0	3.0	17264.0
4.0	3.0	3.0	-4176.0
3.0	0.0	0.0	7810.0
0.0	1.0	3.0	-8890.0
1.0	2.0	3.0	12480.0
2.0	9.0	0.0	9406.0
9.0	5.0	3.0	15834.0
5.0	6.0	3.0	-14734.0
6.0	7.0	3.0	2278.0
7.0	8.0	0.0	10198.0
8.0	6.0	3.0	984.0
6.0	9.0	1.0	-37.0
9.0	1.0	3.0	-2264.0
1.0	3.0	1.0	14677.0
3.0	0.0	0.0	-6242.0
0.0	2.0	3.0	4202.0
2.0	4.0	3.0	13499.0
4.0	5.0	3.0	-5687.0
5.0	9.0	3.0	6235.0
9.0	4.0	0.0	-19635.0
4.0	2.0	0.0	14766.0
2.0	8.0	0.0	11461.0
8.0	7.0	3.0	6579.0
7.0	6.0	0.0	-6734.0
1.0	0.0	3.0	5006.0
0.0	6.0	3.0	1821.0
6.0	9.0	0.0	284.0
9.0	0.0	0.0	-2486.0
0.0	2.0	3.0	18038.0
2.0	8.0	3.0	3834.0
8.0	7.0	3.0	-3808.0
7.0	3.0	3.0	7653.0
3.0	1.0	1.0	-8929.0
1.0	4.0	3.0	9091.0
4.0	5.0	3.0	-1888.0
5.0	9.0	3.0	-7297.0
9.0	1.0	4.0	101338.0
1.0	2.0	0.0	16404.0
4.0	6.0	3.0	7894.0
6.0	8.0	3.0	-2998.0
8.0	0.0	0.0	-6645.0
0.0	3.0	3.0	7654.0
3.0	7.0	0.0	3789.0
7.0	9.0	3.0	5097.0
9.0	4.0	3.0	580.0
4.0	2.0	3.0	7500.0
2.0	6.0	2.0	-1493.0
6.0	3.0	2.0	-8519.0
3.0	1.0	3.0	9942.0
1.0	0.0	3.0	12055.0
0.0	8.0	0.0	-32088.0
8.0	5.0	0.0	934.0
3.0	4.0	3.0	678.0
4.0	2.0	3.0	1777.0
2.0	0.0	0.0	1825.0
0.0	8.0	0.0	4775.0
8.0	6.0	1.0	-14590.0
6.0	9.0	3.0	13967.0
9.0	1.0	3.0	-8978.0
1.0	5.0	1.0	-3119.0
5.0	1.0	2.0	6747.0
1.0	8.0	0.0	-11588.0
8.0	6.0	3.0	8054.0
6.0	3.0	0.0	4974.0
3.0	2.0	0.0	7726.0
2.0	4.0	0.0	25994.0
4.0	7.0	3.0	-1860.0
7.0	0.0	3.0	7205.0
0.0	5.0	0.0	-7000.0
5.0	6.0	4.0	108585.0
6.0	2.0	3.0	4114.0
2.0	4.0	2.0	-8773.0
4.0	9.0	3.0	12261.0
9.0	1.0	3.0	-1112.0
